No,building_name,category,prefecture,city,station_num,station,method,time,age,total_stairs,stairs,layout,room_num,space,south,corner,rent,unit_price,url
136,ライブタウン５,マンション,神奈川県,川崎市幸区,3,元住吉,bus,18,12,3,2,1K,1,25.05,0,1,71000,2834.331337325349,https://sumaity.com/chintai/kanagawa_prop/prop_280033147/
137,プラネックス新川崎,マンション,神奈川県,川崎市幸区,2,新川崎,walk,10,28,3,3,1K,1,24.2,0,0,63000,2603.305785123967,https://sumaity.com/chintai/kanagawa_prop/prop_278861781/
138,コーポ日の出,マンション,神奈川県,川崎市幸区,3,平間,walk,6,34,3,3,1K,1,20.25,1,0,53000,2617.283950617284,https://sumaity.com/chintai/kanagawa_prop/prop_276846463/
139,コーポ日の出,マンション,神奈川県,川崎市幸区,3,平間,walk,6,34,3,3,1K,1,20.25,1,0,53000,2617.283950617284,https://sumaity.com/chintai/kanagawa_prop/prop_276846465/
140,メゾン平間２,マンション,神奈川県,川崎市中原区,3,平間,walk,13,29,3,3,1K,1,20.15,1,0,65000,3225.8064516129034,https://sumaity.com/chintai/kanagawa_prop/prop_264025240/
141,メゾン平間２,マンション,神奈川県,川崎市中原区,3,平間,walk,13,29,3,2,1DK,1,20.15,1,0,60000,2977.6674937965263,https://sumaity.com/chintai/kanagawa_prop/prop_281869768/
142,ハイムセイカ,マンション,神奈川県,川崎市幸区,3,矢向,walk,8,32,3,3,1K,1,16.7,0,0,55000,3293.4131736526947,https://sumaity.com/chintai/kanagawa_prop/prop_280501472/
143,ハイムセイカ,マンション,神奈川県,川崎市幸区,3,矢向,walk,8,32,3,2,1K,1,16.7,0,0,53000,3173.652694610779,https://sumaity.com/chintai/kanagawa_prop/prop_278861784/
144,レガーメ,マンション,神奈川県,川崎市幸区,2,鹿島田,walk,13,3,3,2,1R,1,19.55,1,0,67000,3427.109974424552,https://sumaity.com/chintai/kanagawa_prop/prop_265039820/
145,レガーメ,マンション,神奈川県,川崎市幸区,2,鹿島田,walk,13,3,3,2,1R,1,17.75,1,0,72000,4056.3380281690143,https://sumaity.com/chintai/kanagawa_prop/prop_265039827/
146,グリフィン新川崎,マンション,神奈川県,川崎市幸区,3,矢向,walk,4,18,3,3,1K,1,18.24,1,1,72000,3947.368421052632,https://sumaity.com/chintai/kanagawa_prop/prop_287682947/
147,グリフィン新川崎,マンション,神奈川県,川崎市幸区,3,矢向,walk,4,18,3,2,1K,1,18.37,1,1,67000,3647.250952640174,https://sumaity.com/chintai/kanagawa_prop/prop_265770693/
148,メゾン平間１,マンション,神奈川県,川崎市中原区,3,平間,walk,13,29,3,2,1K,1,20.15,1,0,60000,2977.6674937965263,https://sumaity.com/chintai/kanagawa_prop/prop_280719196/
149,メゾン平間１,マンション,神奈川県,川崎市中原区,3,平間,walk,13,29,3,1,1K,1,27.22,1,0,72000,2645.113886847906,https://sumaity.com/chintai/kanagawa_prop/prop_278032527/
150,アザレ中丸子,アパート,神奈川県,川崎市中原区,3,平間,walk,10,12,3,1,1K,1,19.32,1,0,60000,3105.590062111801,https://sumaity.com/chintai/kanagawa_prop/prop_280857150/
151,道灌山フラッツ,アパート,神奈川県,川崎市幸区,2,新川崎,walk,6,19,3,1,1K,1,22.35,1,1,65000,2908.2774049217,https://sumaity.com/chintai/kanagawa_prop/prop_280599304/
152,アーネスト矢向１,アパート,神奈川県,横浜市鶴見区,2,尻手,walk,3,34,2,1,1K,1,21.77,0,1,57000,2618.2820395039043,https://sumaity.com/chintai/kanagawa_prop/prop_281779147/
153,ユナイトステージ鹿島田ライフテリア,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,13,2,1,1R,1,12.37,1,0,59000,4769.603880355699,https://sumaity.com/chintai/kanagawa_prop/prop_285253285/
154,ユナイトステージ鹿島田ライフテリア,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,13,2,1,1R,1,12.37,1,0,59000,4769.603880355699,https://sumaity.com/chintai/kanagawa_prop/prop_285254863/
155,フェリチターレ,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,10,14,2,2,1R,1,16.77,0,1,62000,3697.078115682767,https://sumaity.com/chintai/kanagawa_prop/prop_287754515/
156,フェリチターレ,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,10,14,2,1,1K,1,16.77,0,1,60000,3577.8175313059037,https://sumaity.com/chintai/kanagawa_prop/prop_271974616/
157,鹿島田メゾン,マンション,神奈川県,川崎市幸区,2,鹿島田,walk,5,11,2,1,1K,1,16.49,0,1,59000,3577.926015767132,https://sumaity.com/chintai/kanagawa_prop/prop_286418789/
158,パティオノグチ,アパート,神奈川県,川崎市中原区,1,平間,walk,7,16,2,2,1K,1,22.75,1,0,70000,3076.923076923077,https://sumaity.com/chintai/kanagawa_prop/prop_285434339/
159,コーポハセ川第2,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,15,24,2,2,1K,1,18.58,1,1,53700,2890.2045209903126,https://sumaity.com/chintai/kanagawa_prop/prop_287157023/
160,コーポハセ川第2,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,15,24,2,2,1K,1,19.83,1,1,56000,2824.0040342914776,https://sumaity.com/chintai/kanagawa_prop/prop_283235495/
161,ディアコート平間II,アパート,神奈川県,川崎市中原区,1,平間,walk,3,18,2,1,1K,1,18.83,0,1,58000,3080.191184280404,https://sumaity.com/chintai/kanagawa_prop/prop_287157021/
162,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1K,1,20.0,1,1,59000,2950.0,https://sumaity.com/chintai/kanagawa_prop/prop_287157015/
163,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1K,1,25.0,0,0,65000,2600.0,https://sumaity.com/chintai/kanagawa_prop/prop_282432061/
164,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1K,1,20.0,0,0,59000,2950.0,https://sumaity.com/chintai/kanagawa_prop/prop_287238897/
165,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1R,1,17.0,0,0,60000,3529.4117647058824,https://sumaity.com/chintai/kanagawa_prop/prop_282459899/
166,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1R,1,17.0,0,0,54000,3176.470588235294,https://sumaity.com/chintai/kanagawa_prop/prop_266827416/
167,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1R,1,16.5,0,0,58000,3515.151515151515,https://sumaity.com/chintai/kanagawa_prop/prop_251999494/
168,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,2,1R,1,17.0,0,0,54000,3176.470588235294,https://sumaity.com/chintai/kanagawa_prop/prop_266573734/
169,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,1,1R,1,17.0,0,0,51000,3000.0,https://sumaity.com/chintai/kanagawa_prop/prop_287157017/
170,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,1,1R,1,16.5,0,0,55000,3333.3333333333335,https://sumaity.com/chintai/kanagawa_prop/prop_286281813/
171,レオパレス矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,2,34,2,1,1R,1,17.0,0,0,51000,3000.0,https://sumaity.com/chintai/kanagawa_prop/prop_287236377/
172,ユナイト尻手ルイ・ベルトレー,アパート,神奈川県,横浜市鶴見区,1,尻手,walk,7,2,2,1,1R,1,11.1,1,0,61500,5540.540540540541,https://sumaity.com/chintai/kanagawa_prop/prop_286607959/
173,ユナイト尻手ルイ・ベルトレー,アパート,神奈川県,横浜市鶴見区,1,尻手,walk,7,2,2,1,1R,1,11.1,1,0,60500,5450.45045045045,https://sumaity.com/chintai/kanagawa_prop/prop_285627995/
174,コーポ鹿島田,アパート,神奈川県,川崎市幸区,1,鹿島田,walk,10,34,2,2,1K,1,16.11,0,0,52000,3227.8088144009935,https://sumaity.com/chintai/kanagawa_prop/prop_287093519/
175,サザンコートI,アパート,神奈川県,川崎市中原区,2,鹿島田,walk,7,12,2,2,1R,1,18.21,0,1,68000,3734.211971444261,https://sumaity.com/chintai/kanagawa_prop/prop_285594881/
176,オークハウス,アパート,神奈川県,川崎市幸区,1,矢向,walk,8,31,2,1,1R,1,21.94,0,1,61000,2780.309936189608,https://sumaity.com/chintai/kanagawa_prop/prop_285537091/
177,サクセス川崎,アパート,神奈川県,川崎市幸区,3,矢向,walk,16,15,2,1,1R,1,12.42,0,1,56500,4549.114331723027,https://sumaity.com/chintai/kanagawa_prop/prop_285537083/
178,サクセス川崎,アパート,神奈川県,川崎市幸区,3,矢向,walk,16,15,2,1,1K,1,18.67,1,0,55500,2972.6834493840383,https://sumaity.com/chintai/kanagawa_prop/prop_240998205/
179,ユナイトステージ鹿島田ジュリエット,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,13,11,2,1,1R,1,13.02,0,0,56500,4339.477726574501,https://sumaity.com/chintai/kanagawa_prop/prop_285537081/
180,ユナイトステージ鹿島田ジュリエット,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,13,11,2,1,1R,1,13.02,0,0,56500,4339.477726574501,https://sumaity.com/chintai/kanagawa_prop/prop_285436431/
181,ユナイトステージ鹿島田ジュリエット,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,13,11,2,1,1R,1,13.02,0,0,56500,4339.477726574501,https://sumaity.com/chintai/kanagawa_prop/prop_285435575/
182,ユナイト小向ＲＩＤＧＥ,アパート,神奈川県,川崎市幸区,1,鹿島田,walk,17,5,2,2,1R,1,12.49,1,0,62000,4963.9711769415535,https://sumaity.com/chintai/kanagawa_prop/prop_280382687/
183,ユナイト小向ＲＩＤＧＥ,アパート,神奈川県,川崎市幸区,1,鹿島田,walk,17,5,2,1,1R,1,12.49,1,0,60000,4803.843074459568,https://sumaity.com/chintai/kanagawa_prop/prop_284920177/
184,ユナイト小向ＲＩＤＧＥ,アパート,神奈川県,川崎市幸区,1,鹿島田,walk,17,5,2,1,1R,1,12.49,1,1,60000,4803.843074459568,https://sumaity.com/chintai/kanagawa_prop/prop_276607923/
185,メゾン・ボナール,アパート,神奈川県,川崎市中原区,1,平間,walk,6,13,2,1,1K,1,25.12,1,0,79000,3144.904458598726,https://sumaity.com/chintai/kanagawa_prop/prop_283365103/
186,ユナイト小倉リチャードソンの杜,アパート,神奈川県,川崎市幸区,1,尻手,walk,18,4,2,2,1R,1,11.7,1,1,58000,4957.264957264958,https://sumaity.com/chintai/kanagawa_prop/prop_282609073/
187,ヴィラ平間,アパート,神奈川県,川崎市中原区,1,平間,walk,8,8,2,2,1LDK,1,30.72,1,1,82000,2669.2708333333335,https://sumaity.com/chintai/kanagawa_prop/prop_281616236/
188,フルーブケイ,アパート,神奈川県,川崎市幸区,3,鹿島田,walk,20,0,2,1,1LDK,1,36.99,0,1,89000,2406.0556907272235,https://sumaity.com/chintai/kanagawa_prop/prop_280597452/
189,Ｇ・Ａヒルズ川崎戸手,アパート,神奈川県,川崎市幸区,3,川崎,bus,14,10,2,2,1K,1,16.66,0,0,67000,4021.608643457383,https://sumaity.com/chintai/kanagawa_prop/prop_263834295/
190,Ｇ・Ａヒルズ川崎戸手,アパート,神奈川県,川崎市幸区,3,川崎,bus,14,10,2,2,1R,1,15.52,0,1,68000,4381.443298969072,https://sumaity.com/chintai/kanagawa_prop/prop_275393109/
191,サンマーチ,アパート,神奈川県,川崎市幸区,3,平間,walk,7,10,2,2,1LDK,1,28.53,0,1,93000,3259.726603575184,https://sumaity.com/chintai/kanagawa_prop/prop_283235483/
192,L Woods,アパート,神奈川県,川崎市中原区,2,平間,walk,1,13,2,1,1K,1,18.1,0,0,65000,3591.160220994475,https://sumaity.com/chintai/kanagawa_prop/prop_278890804/
193,メゾン・塚越,アパート,神奈川県,川崎市幸区,3,矢向,walk,10,17,2,2,1DK,1,37.0,1,1,85000,2297.2972972972975,https://sumaity.com/chintai/kanagawa_prop/prop_276449772/
194,シーラカンスＫ,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,6,33,2,2,1DK,1,27.0,0,1,62000,2296.296296296296,https://sumaity.com/chintai/kanagawa_prop/prop_276212228/
195,ＨＡＰＰＹＨＯＵＳＥ,アパート,神奈川県,川崎市幸区,2,新川崎,walk,2,15,2,2,1R,1,21.53,1,1,80000,3715.7454714352066,https://sumaity.com/chintai/kanagawa_prop/prop_256293785/
196,MAISON KR,アパート,神奈川県,川崎市幸区,2,川崎,bus,17,17,2,1,1R,1,23.18,1,0,63000,2717.8602243313203,https://sumaity.com/chintai/kanagawa_prop/prop_259278080/
197,南武線鹿島田駅より徒歩10分,一戸建て・その他,神奈川県,川崎市幸区,2,鹿島田,walk,10,15,2,,1K,1,29.1,1,0,69000,2371.1340206185564,https://sumaity.com/chintai/kanagawa_prop/prop_286074977/
198,ユナイト鹿島田フェリクス,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,11,2,2,1R,1,13.31,0,1,61500,4620.586025544703,https://sumaity.com/chintai/kanagawa_prop/prop_284987367/
199,ユナイト鹿島田フェリクス,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,11,2,2,1R,1,13.31,1,1,61500,4620.586025544703,https://sumaity.com/chintai/kanagawa_prop/prop_284990145/
200,ユナイト鹿島田フェリクス,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,11,2,1,1R,1,13.31,0,0,60000,4507.888805409467,https://sumaity.com/chintai/kanagawa_prop/prop_284989761/
201,グラスコートＣ,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,28,2,1,1K,1,23.18,0,1,56000,2415.8757549611732,https://sumaity.com/chintai/kanagawa_prop/prop_257890468/
202,ルーミー川崎,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,10,12,2,1,1DK,1,28.12,1,1,81000,2880.5120910384067,https://sumaity.com/chintai/kanagawa_prop/prop_272758905/
203,スリール鹿島田,アパート,神奈川県,川崎市中原区,2,鹿島田,walk,10,4,2,1,1R,1,12.01,1,1,60000,4995.836802664447,https://sumaity.com/chintai/kanagawa_prop/prop_276606292/
204,ベルウッド矢向,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,3,26,2,1,1DK,1,25.67,1,1,60000,2337.358784573432,https://sumaity.com/chintai/kanagawa_prop/prop_283505665/
205,サンボナール,アパート,神奈川県,川崎市幸区,2,矢向,walk,15,16,2,1,1K,1,24.37,1,0,68000,2790.3159622486664,https://sumaity.com/chintai/kanagawa_prop/prop_282817607/
206,ドミール新川崎,アパート,神奈川県,川崎市幸区,2,新川崎,walk,10,18,2,2,1K,1,20.46,1,1,64000,3128.0547409579667,https://sumaity.com/chintai/kanagawa_prop/prop_280778615/
207,ドミール新川崎,アパート,神奈川県,川崎市幸区,2,新川崎,walk,10,18,2,1,1K,1,20.46,1,1,59000,2883.6754643206255,https://sumaity.com/chintai/kanagawa_prop/prop_281046035/
208,グランデュールイズミ,アパート,神奈川県,横浜市鶴見区,1,矢向,walk,3,29,2,1,1K,1,21.0,1,0,60000,2857.1428571428573,https://sumaity.com/chintai/kanagawa_prop/prop_275060126/
209,第三富士美ハイツ,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,5,37,2,1,1DK,1,26.03,0,1,62500,2401.0756819054936,https://sumaity.com/chintai/kanagawa_prop/prop_281779145/
210,ユナイト平間エルミタージュの杜,アパート,神奈川県,川崎市中原区,3,平間,walk,5,2,2,2,1R,1,12.15,1,0,63500,5226.3374485596705,https://sumaity.com/chintai/kanagawa_prop/prop_269952462/
211,ユナイト平間エルミタージュの杜,アパート,神奈川県,川崎市中原区,3,平間,walk,5,2,2,2,1R,1,12.15,1,0,63500,5226.3374485596705,https://sumaity.com/chintai/kanagawa_prop/prop_269952064/
212,ユナイト平間エルミタージュの杜,アパート,神奈川県,川崎市中原区,3,平間,walk,5,2,2,2,1R,1,12.15,1,0,63500,5226.3374485596705,https://sumaity.com/chintai/kanagawa_prop/prop_269952114/
213,ユナイト平間エルミタージュの杜,アパート,神奈川県,川崎市中原区,3,平間,walk,5,2,2,1,1R,1,12.15,0,1,61500,5061.728395061728,https://sumaity.com/chintai/kanagawa_prop/prop_269951321/
214,ヒルズ矢向,アパート,神奈川県,横浜市鶴見区,2,尻手,walk,4,3,2,,1R,1,13.43,0,0,67000,4988.830975428146,https://sumaity.com/chintai/kanagawa_prop/prop_258867002/
215,リブリ・天神台,アパート,神奈川県,川崎市中原区,1,平間,walk,7,8,2,1,1K,1,29.81,1,0,78000,2616.5716202616572,https://sumaity.com/chintai/kanagawa_prop/prop_274858328/
216,レガーロ鹿島田,アパート,神奈川県,川崎市幸区,2,鹿島田,walk,5,9,2,1,1R,1,15.04,1,0,62500,4155.585106382979,https://sumaity.com/chintai/kanagawa_prop/prop_268694644/
217,アイザック,アパート,神奈川県,川崎市幸区,3,川崎,bus,13,18,2,2,1K,1,14.72,0,0,63000,4279.891304347826,https://sumaity.com/chintai/kanagawa_prop/prop_264756653/
218,サント・ミカエル,アパート,神奈川県,川崎市幸区,2,尻手,walk,5,22,2,1,1K,1,22.35,1,1,68000,3042.505592841163,https://sumaity.com/chintai/kanagawa_prop/prop_286638139/
219,スカイコート大森第６,マンション,東京都,品川区,3,大森海岸,walk,2,16,8,8,1K,1,20.12,0,0,89000,4423.459244532803,https://sumaity.com/chintai/tokyo_prop/prop_282605505/
220,スカイコート大森第６,マンション,東京都,品川区,3,大森海岸,walk,2,16,8,7,1K,1,20.15,0,0,102500,5086.848635235732,https://sumaity.com/chintai/tokyo_prop/prop_273454688/
221,スカイコート大森第６,マンション,東京都,品川区,3,大森海岸,walk,2,16,8,3,1K,1,20.15,1,0,86000,4267.990074441687,https://sumaity.com/chintai/tokyo_prop/prop_288083257/
222,カーサ神明山田,マンション,神奈川県,川崎市幸区,3,矢向,walk,12,9,6,2,1K,1,24.23,1,1,84000,3466.7767230705736,https://sumaity.com/chintai/kanagawa_prop/prop_286608811/
223,カーサ神明山田,マンション,神奈川県,川崎市幸区,3,矢向,walk,12,9,6,1,1K,1,26.97,0,0,87000,3225.8064516129034,https://sumaity.com/chintai/kanagawa_prop/prop_284013211/
224,HEISEIビル,マンション,神奈川県,横浜市鶴見区,1,矢向,walk,3,31,4,3,1DK,1,30.08,0,0,65000,2160.904255319149,https://sumaity.com/chintai/kanagawa_prop/prop_286418785/
225,ロイヤル矢向,マンション,神奈川県,横浜市鶴見区,2,矢向,walk,2,30,4,2,1DK,1,28.0,1,1,70000,2500.0,https://sumaity.com/chintai/kanagawa_prop/prop_278233018/
226,コーポ吉田,マンション,神奈川県,川崎市幸区,3,矢向,walk,10,30,4,4,1LDK,1,40.5,0,1,95000,2345.679012345679,https://sumaity.com/chintai/kanagawa_prop/prop_281000446/
227,コーポ吉田,マンション,神奈川県,川崎市幸区,3,矢向,walk,10,30,4,4,1LDK,1,40.5,0,1,92000,2271.604938271605,https://sumaity.com/chintai/kanagawa_prop/prop_288093769/
228,アイズ鹿島田ラインサイド,アパート,神奈川県,川崎市幸区,2,矢向,walk,8,0,3,,1K,1,19.87,0,0,69000,3472.5717161550074,https://sumaity.com/chintai/kanagawa_prop/prop_279500987/
229,ウイングシティ多摩川,マンション,神奈川県,川崎市幸区,1,鹿島田,walk,15,29,3,1,1K,1,20.26,1,1,53000,2615.99210266535,https://sumaity.com/chintai/kanagawa_prop/prop_287333981/
230,プロムナード,マンション,神奈川県,川崎市幸区,2,新川崎,walk,12,11,3,2,1K,1,36.15,1,0,98500,2724.757952973721,https://sumaity.com/chintai/kanagawa_prop/prop_282650763/
231,ドヌール・ローゼ,マンション,神奈川県,川崎市幸区,2,鹿島田,walk,12,22,3,3,1K,1,24.0,1,1,72000,3000.0,https://sumaity.com/chintai/kanagawa_prop/prop_272255469/
232,ソルビオス川崎,マンション,神奈川県,川崎市幸区,2,矢向,walk,14,9,3,3,1K,1,26.94,0,1,74000,2746.844840386043,https://sumaity.com/chintai/kanagawa_prop/prop_259256435/
